node_id,node_type,feeder_name,lon,lat,utm_x,utm_y,attributes,block_name
NODE_0000,switch_isolator,KUWINDA EX LANGATA,36.7716118,-1.3208045,252038.75,9853899.97,Switch Number=OD,SIMBOLOS_L_1484
NODE_0001,switch_isolator,KUWINDA EX LANGATA,36.7721854,-1.3194461,252102.48,9854050.28,Switch Number=Y190,SIMBOLOS_L_1484
NODE_0002,switch_isolator,KUWINDA EX LANGATA,36.7728208,-1.3193585,252173.2,9854060.04,Switch Number=OD,SIMBOLOS_L_1484
NODE_0003,switch_isolator,NDALATI EX LANGATA,36.773683,-1.3081171,252268.09,9855303.59,Switch Number=Y5401,SIMBOLOS_L_1484
NODE_0004,switch_isolator,NDALATI EX LANGATA,36.7746104,-1.3130152,252371.82,9854761.88,Switch Number=Y5302,SIMBOLOS_L_1484
NODE_0005,switch_isolator,KUWINDA EX LANGATA,36.7753597,-1.319998,252455.93,9853989.56,Switch Number=TAPLIN,SIMBOLOS_L_1484
NODE_0006,switch_isolator,NDALATI EX LANGATA,36.7769085,-1.3164659,252628.01,9854380.41,Switch Number=Y5408,SIMBOLOS_L_1484
NODE_0007,switch_isolator,NDALATI EX LANGATA,36.7771794,-1.3180499,252658.32,9854205.22,Switch Number=Y5301,SIMBOLOS_L_1484
NODE_0008,switch_isolator,NDALATI EX LANGATA,36.7779744,-1.3096176,252746.0,9855138.03,Switch Number=OSM NO 075,SIMBOLOS_L_1484
NODE_0009,switch_isolator,NDALATI EX LANGATA,36.7780434,-1.3096775,252753.69,9855131.42,Switch Number=Y5179,SIMBOLOS_L_1484
NODE_0010,switch_isolator,NDALATI EX LANGATA,36.7782107,-1.3081123,252772.16,9855304.57,Switch Number=Y5050,SIMBOLOS_L_1484
NODE_0011,switch_isolator,KUWINDA EX LANGATA,36.7791944,-1.3244937,252883.28,9853492.65,Switch Number=Y2099,SIMBOLOS_L_1484
NODE_0012,switch_isolator,NDALATI EX LANGATA,36.7835722,-1.3226436,253370.48,9853697.72,Switch Number=Y195,SIMBOLOS_L_1484
NODE_0013,switch_isolator,NDALATI EX LANGATA,36.7838033,-1.3227202,253396.22,9853689.28,Switch Number=AY195,SIMBOLOS_L_1484
NODE_0014,switch_isolator,NDALATI EX LANGATA,36.7875661,-1.314156,253814.29,9854636.96,Switch Number=Y5405,SIMBOLOS_L_1484
NODE_0015,switch_isolator,NDALATI EX LANGATA,36.7876915,-1.3140152,253828.23,9854652.55,Switch Number=Y182390,SIMBOLOS_L_1484
NODE_0016,switch_isolator,HARDY EX LANGATA,36.7879693,-1.3200536,253859.76,9853984.66,Switch Number=Y150,SIMBOLOS_L_1484
NODE_0017,switch_isolator,HARDY EX LANGATA,36.7895571,-1.3221021,254036.72,9853758.22,Switch Number=Y152,SIMBOLOS_L_1484
NODE_0018,switch_isolator,HARDY EX LANGATA,36.7897207,-1.3223573,254054.96,9853730.01,Switch Number=Y187,SIMBOLOS_L_1484
NODE_0019,switch_isolator,HARDY EX LANGATA,36.7897929,-1.3227219,254063.03,9853689.69,Switch Number=Y165,SIMBOLOS_L_1484
NODE_0020,switch_isolator,HARDY EX LANGATA,36.7959554,-1.3218435,254749.01,9853787.46,Switch Number=Y145,SIMBOLOS_L_1484
NODE_0021,switch_isolator,KAREN HOSPITAL EX LANGATA,36.8102677,-1.3272568,256342.9,9853190.09,Switch Number=FUSE,SIMBOLOS_L_1484
NODE_0022,switch_isolator,KAREN HOSPITAL EX LANGATA,36.8103345,-1.326774,256350.29,9853243.51,Switch Number=FUSE,SIMBOLOS_L_1484
NODE_0023,switch_isolator,KAREN HOSPITAL EX LANGATA,36.803046,-1.3251131,255538.71,9853426.5,Switch Number=FUSE,SIMBOLOS_L_1484
NODE_0024,switch_isolator,KAREN HOSPITAL EX LANGATA,36.8058565,-1.327446,255851.83,9853168.73,Switch Number=TAPLIN,SIMBOLOS_L_1484
NODE_0025,switch_isolator,OTIENDE EX LANGATA,36.7662757,-1.3388607,251446.49,9851902.15,Switch Number=Y5297,SIMBOLOS_L_1484
NODE_0026,switch_isolator,OTIENDE EX LANGATA,36.7662866,-1.338837,251447.7,9851904.77,Switch Number=Y5298,SIMBOLOS_L_1484
NODE_0027,switch_isolator,SOWETO EX LANGATA,36.7571335,-1.338741,250428.67,9851914.46,Switch Number=Y5174,SIMBOLOS_L_1484
NODE_0028,switch_isolator,SOWETO EX LANGATA,36.757058,-1.3387298,250420.26,9851915.69,Switch Number=Y5175,SIMBOLOS_L_1484
NODE_0029,switch_isolator,MAGADI  EX LANGATA,36.7847152,-1.3385643,253499.31,9851936.79,Switch Number=TAPLIN,SIMBOLOS_L_1484
NODE_0030,switch_isolator,MAGADI  EX LANGATA,36.784121,-1.3380087,253433.11,9851998.19,Switch Number=TAPLIN,SIMBOLOS_L_1484
NODE_0031,switch_isolator,SOWETO EX LANGATA,36.7552785,-1.3372817,250222.0,9852075.69,Switch Number=Y5178,SIMBOLOS_L_1484
NODE_0032,switch_isolator,OTIENDE EX LANGATA,36.7663885,-1.336246,251458.79,9852191.39,Switch Number=Y5118,SIMBOLOS_L_1484
NODE_0033,switch_isolator,NGEI EX LANGATA,36.7750667,-1.3336699,252424.67,9852477.21,Switch Number=ABS,SIMBOLOS_L_1484
NODE_0034,switch_isolator,HARDY EX LANGATA,36.7852932,-1.3318643,253562.99,9852677.96,Switch Number=Y144,SIMBOLOS_L_1484
NODE_0035,switch_isolator,NGEI EX LANGATA,36.7661837,-1.3316931,251435.52,9852694.98,Switch Number=Otiende  Kuwinda ,SIMBOLOS_L_1484
NODE_0036,switch_isolator,NGEI EX LANGATA,36.778964,-1.3314483,252858.33,9852723.34,Switch Number=Y5198,SIMBOLOS_L_1484
NODE_0037,switch_isolator,KAREN HOSPITAL EX LANGATA,36.7991711,-1.3313797,255107.95,9852732.95,Switch Number=FUSE,SIMBOLOS_L_1484
NODE_0038,switch_isolator,NGEI EX LANGATA,36.779866,-1.3310998,252958.71,9852761.98,Switch Number=TAPLIN,SIMBOLOS_L_1484
NODE_0039,switch_isolator,KUWINDA EX LANGATA,36.780397,-1.3297754,253017.69,9852908.54,Switch Number=Y5300,SIMBOLOS_L_1484
NODE_0040,switch_isolator,KUWINDA EX LANGATA,36.7812214,-1.3297665,253109.48,9852909.6,Switch Number=Y5303,SIMBOLOS_L_1484
NODE_0041,switch_isolator,KUWINDA EX LANGATA,36.7811671,-1.3296827,253103.43,9852918.87,Switch Number=Y137,SIMBOLOS_L_1484
NODE_0042,switch_isolator,KAREN HOSPITAL EX LANGATA,36.7991257,-1.3293996,255102.7,9852951.97,Switch Number=OD,SIMBOLOS_L_1484
NODE_0043,switch_isolator,HARDY EX LANGATA,36.7831139,-1.3291139,253320.1,9852981.97,Switch Number=Y143,SIMBOLOS_L_1484
NODE_0044,switch_isolator,KAREN HOSPITAL EX LANGATA,36.7987104,-1.3291078,255056.44,9852984.2,Switch Number=OD,BDIV10_INFO
NODE_0045,switch_isolator,KAREN HOSPITAL EX LANGATA,36.7986781,-1.329045,255052.83,9852991.15,Switch Number=OD,BDIV10_INFO
NODE_0046,switch_isolator,HARDY EX LANGATA,36.7846785,-1.3277056,253494.15,9853137.91,Switch Number=Y153,SIMBOLOS_L_1484
NODE_0047,switch_isolator,MAGADI  EX LANGATA,36.7691372,-1.378031,251769.06,9847569.62,Switch Number=Y172,SIMBOLOS_L_1484
NODE_0048,switch_isolator,MAGADI  EX LANGATA,36.7661749,-1.3777389,251439.25,9847601.61,Switch Number=Y171,SIMBOLOS_L_1484
NODE_0049,switch_isolator,SOWETO EX LANGATA,36.7666957,-1.3693426,251496.36,9848530.43,Switch Number=Y118,SIMBOLOS_L_1484
NODE_0050,switch_isolator,SOWETO EX LANGATA,36.7669481,-1.3686441,251524.39,9848607.72,Switch Number=Y146,SIMBOLOS_L_1484
NODE_0051,switch_isolator,SOWETO EX LANGATA,36.7433543,-1.3619013,248897.0,9849351.13,Switch Number=Y0115,SIMBOLOS_L_1484
NODE_0052,switch_isolator,SOWETO EX LANGATA,36.7557337,-1.3586911,250274.87,9849707.51,Switch Number=Y5278,SIMBOLOS_L_1484
NODE_0053,switch_isolator,SOWETO EX LANGATA,36.7612268,-1.3539836,250885.93,9850228.81,Switch Number=Y113,SIMBOLOS_L_1484
NODE_0054,switch_isolator,SOWETO EX LANGATA,36.760853,-1.3528426,250844.21,9850354.98,Switch Number=AY113,SIMBOLOS_L_1484
NODE_0055,switch_isolator,SOWETO EX LANGATA,36.7569165,-1.3499486,250405.65,9850674.7,Switch Number=AY1104,SIMBOLOS_L_1484
NODE_0056,switch_isolator,SOWETO EX LANGATA,36.7554564,-1.3495662,250243.06,9850716.84,Switch Number=Y1104,SIMBOLOS_L_1484
NODE_0057,switch_isolator,SOWETO EX LANGATA,36.7552969,-1.3478968,250225.13,9850901.49,Switch Number=SWITCH,SIMBOLOS_L_1484
NODE_0058,switch_isolator,SOWETO EX LANGATA,36.7552368,-1.3476963,250218.42,9850923.66,Switch Number=L B S,SIMBOLOS_L_1484
NODE_0059,switch_isolator,SOWETO EX LANGATA,36.7569625,-1.3470971,250410.49,9850990.12,Switch Number=SWITCH,SIMBOLOS_L_1484
NODE_0060,switch_isolator,OTIENDE EX LANGATA,36.7651365,-1.3415533,251319.93,9851604.19,Switch Number=AY101,SIMBOLOS_L_1484
NODE_0061,switch_isolator,OTIENDE EX LANGATA,36.7652186,-1.3412911,251329.05,9851633.2,Switch Number=Y101,SIMBOLOS_L_1484
NODE_0062,switch_isolator,OTIENDE EX LANGATA,36.7652169,-1.3400905,251328.74,9851766.01,Switch Number=Y100,SIMBOLOS_L_1484
NODE_0063,switch_isolator,SOWETO EX LANGATA,36.7567737,-1.3398934,250388.74,9851786.94,Switch Number=Y5176,SIMBOLOS_L_1484
NODE_0064,switch_isolator,SOWETO EX LANGATA,36.7568914,-1.33905,250401.76,9851880.26,Switch Number=Y5177,SIMBOLOS_L_1484
NODE_0065,switch_isolator,OTIENDE EX LANGATA,36.7663219,-1.3388641,251451.63,9851901.77,Switch Number=Y5299,SIMBOLOS_L_1484
NODE_0066,switch_isolator,KAREN HOSPITAL EX LANGATA,36.802177,-1.3285092,255442.31,9853050.76,Switch Number=FUSE,SIMBOLOS_L_1484
NODE_0067,switch_isolator,KAREN HOSPITAL EX LANGATA,36.8022978,-1.3284052,255455.75,9853062.28,Switch Number=Y5195,SIMBOLOS_L_1484
NODE_0068,switch_isolator,KAREN HOSPITAL EX LANGATA,36.8115088,-1.3275466,256481.09,9853158.16,Switch Number=TAPLIN,SIMBOLOS_L_1484
NODE_0069,switch_isolator,KAREN HOSPITAL EX LANGATA,36.8119849,-1.3281919,256534.16,9853086.83,Switch Number=FUSE,SIMBOLOS_L_1484
NODE_0070,switch_isolator,SOWETO EX LANGATA,36.7265793,-1.307009,247023.81,9855421.46,Switch Number=Y5271,SIMBOLOS_L_1484
NODE_0071,switch_isolator,SOWETO EX LANGATA,36.72605,-1.3342982,246967.64,9852402.72,Switch Number=Y5139,SIMBOLOS_L_1484
NODE_0072,switch_isolator,SOWETO EX LANGATA,36.7261071,-1.3343071,246974.0,9852401.74,Switch Number=ACO,SIMBOLOS_L_1484
NODE_0073,switch_isolator,SOWETO EX LANGATA,36.7261071,-1.3343071,246974.0,9852401.74,Switch Number=Y5140,SIMBOLOS_L_1484
NODE_0074,switch_isolator,SOWETO EX LANGATA,36.7276534,-1.3345347,247146.18,9852376.73,Switch Number=Y1113,SIMBOLOS_L_1484
NODE_0075,switch_isolator,SOWETO EX LANGATA,36.740344,-1.3586305,248561.53,9849712.61,Switch Number=Y5251,SIMBOLOS_L_1484
NODE_0076,switch_isolator,SOWETO EX LANGATA,36.7439945,-1.3367819,248965.69,9852129.82,Switch Number=Y5306,SIMBOLOS_L_1484
NODE_0077,switch_isolator,SOWETO EX LANGATA,36.7462609,-1.3544278,249219.82,9850178.12,Switch Number=SWITCH,SIMBOLOS_L_1484
NODE_0078,switch_isolator,SOWETO EX LANGATA,36.7463071,-1.3544291,249224.97,9850177.98,Switch Number=OD N O,SIMBOLOS_L_1484
NODE_0079,switch_isolator,SOWETO EX LANGATA,36.7462405,-1.35441,249217.55,9850180.09,Switch Number=OD N O ,SIMBOLOS_L_1484
NODE_0080,switch_isolator,SOWETO EX LANGATA,36.7463071,-1.3544291,249224.97,9850177.98,Switch Number=FAUL THROWER,SIMBOLOS_L_1484
NODE_0081,switch_isolator,SOWETO EX LANGATA,36.7489298,-1.3375928,249515.23,9852040.63,Switch Number=Y122,SIMBOLOS_L_1484
NODE_0082,switch_isolator,SOWETO EX LANGATA,36.749523,-1.3385383,249581.38,9851936.11,Switch Number=Y119,SIMBOLOS_L_1484
NODE_0083,switch_isolator,SOWETO EX LANGATA,36.7498932,-1.3561555,249624.39,9849987.39,Switch Number=Y183,SIMBOLOS_L_1484
NODE_0084,switch_isolator,SOWETO EX LANGATA,36.7507692,-1.3317778,249719.43,9852684.05,Switch Number=FUSES,SIMBOLOS_L_1484
NODE_0085,switch_isolator,SOWETO EX LANGATA,36.7512392,-1.3479923,249773.4,9850890.51,Switch Number=FUSE,SIMBOLOS_L_1484
NODE_0086,switch_isolator,SOWETO EX LANGATA,36.7520495,-1.3607933,249864.93,9849474.6,Switch Number=Y5254,SIMBOLOS_L_1484
NODE_0087,switch_isolator,SOWETO EX LANGATA,36.7435873,-1.3720367,248924.0,9848230.01,Switch Number=Y5138,SIMBOLOS_L_1484
NODE_0088,switch_isolator,SOWETO EX LANGATA,36.7450725,-1.3718688,249089.32,9848248.74,Switch Number=Y1118,SIMBOLOS_L_1484
NODE_0089,secondary_substation,SOWETO EX LANGATA,36.7358174,-1.3359671,248055.24,9852219.12,Substation Number=218557,SIMBOLOS_N_158
NODE_0090,secondary_substation,HARDY EX LANGATA,36.7919345,-1.3240586,254301.58,9853542.05,Substation Number=146711; Number of Customers=0,SIMBOLOS_N_158
NODE_0091,secondary_substation,KAREN HOSPITAL EX LANGATA,36.8179036,-1.3285237,257193.1,9853050.71,Substation Number=196948; Number of Customers=37,SIMBOLOS_N_158
NODE_0092,secondary_substation,KUWINDA EX LANGATA,36.776167,-1.3206095,252545.86,9853921.99,Substation Number=00360; Number of Customers=207,SIMBOLOS_N_158
NODE_0093,secondary_substation,SOWETO EX LANGATA,36.7478296,-1.3374384,249392.73,9852057.6,Substation Number=13527; Number of Customers=128,SIMBOLOS_N_158
NODE_0094,secondary_substation,SOWETO EX LANGATA,36.7435292,-1.3379394,248914.02,9852001.74,Substation Number=00399; Number of Customers=21,SIMBOLOS_N_158
NODE_0095,secondary_substation,SOWETO EX LANGATA,36.7396697,-1.3319967,248483.72,9852658.71,Substation Number=169222; Number of Customers=31,SIMBOLOS_N_158
NODE_0096,secondary_substation,SOWETO EX LANGATA,36.75782,-1.3773403,250509.07,9847644.84,Substation Number=00467; Number of Customers=24,SIMBOLOS_N_158
NODE_0097,secondary_substation,SOWETO EX LANGATA,36.7496534,-1.3713779,249599.27,9848303.52,Substation Number=00449; Number of Customers=16,SIMBOLOS_N_158
NODE_0098,secondary_substation,MAGADI  EX LANGATA,36.7673377,-1.3735835,251568.26,9848061.39,Substation Number=00461; Number of Customers=4,SIMBOLOS_N_158
NODE_0099,secondary_substation,SOWETO EX LANGATA,36.7573739,-1.3731342,250458.97,9848110.05,Substation Number=00466; Number of Customers=9,SIMBOLOS_N_158
NODE_0100,secondary_substation,NDALATI EX LANGATA,36.7805724,-1.3121487,253035.48,9854858.32,Substation Number=45590; Number of Customers=0,SIMBOLOS_N_158
NODE_0101,secondary_substation,KAREN HOSPITAL EX LANGATA,36.802994,-1.3256911,255532.99,9853362.56,Substation Number=205539,SIMBOLOS_N_158
NODE_0102,secondary_substation,SOWETO EX LANGATA,36.7432373,-1.3684314,248884.65,9848628.77,Substation Number=00445; Number of Customers=18,SIMBOLOS_N_158
NODE_0103,secondary_substation,HARDY EX LANGATA,36.7880023,-1.321227,253863.55,9853854.87,Substation Number=03902B; Number of Customers=134,SIMBOLOS_N_158
NODE_0104,secondary_substation,MAGADI  EX LANGATA,36.7898242,-1.3386511,254068.09,9851927.71,Substation Number=194842,SIMBOLOS_N_158
NODE_0105,secondary_substation,KUWINDA EX LANGATA,36.7621342,-1.3223447,250983.75,9853728.65,Substation Number=205626,SIMBOLOS_N_158
NODE_0106,secondary_substation,SOWETO EX LANGATA,36.7657752,-1.3634821,251393.28,9849178.59,Substation Number=13595; Number of Customers=1,SIMBOLOS_N_158
NODE_0107,secondary_substation,NGEI EX LANGATA,36.7786291,-1.3316541,252821.06,9852700.54,Substation Number=04282; Number of Customers=3,SIMBOLOS_N_158
NODE_0108,secondary_substation,SOWETO EX LANGATA,36.7576033,-1.3536915,250482.5,9850260.74,Substation Number=00454NR; Number of Customers=133,SIMBOLOS_N_158
NODE_0109,secondary_substation,HARDY EX LANGATA,36.7846766,-1.3277041,253493.94,9853138.08,Substation Number=03170B; Number of Customers=399,SIMBOLOS_N_158
NODE_0110,secondary_substation,NDALATI EX LANGATA,36.7806408,-1.312097,253043.09,9854864.05,Substation Number=103340; Number of Customers=216,SIMBOLOS_N_158
NODE_0111,secondary_substation,SOWETO EX LANGATA,36.756044,-1.3500221,250308.52,9850666.48,Substation Number=04058A; Number of Customers=40,SIMBOLOS_N_158
NODE_0112,secondary_substation,NDALATI EX LANGATA,36.7800507,-1.311882,252977.38,9854887.76,Substation Number=45595; Number of Customers=6,SIMBOLOS_N_158
NODE_0113,secondary_substation,NDALATI EX LANGATA,36.779085,-1.3135559,252870.03,9854702.51,Substation Number=G44346; Number of Customers=155,SIMBOLOS_N_158
NODE_0114,secondary_substation,KUWINDA EX LANGATA,36.7716118,-1.3208045,252038.75,9853899.97,Substation Number=14528B; Number of Customers=124,SIMBOLOS_N_158
NODE_0115,secondary_substation,NDALATI EX LANGATA,36.779309,-1.3137653,252894.99,9854679.37,Substation Number=45653; Number of Customers=0,SIMBOLOS_N_158
NODE_0116,secondary_substation,NDALATI EX LANGATA,36.7801307,-1.3135353,252986.44,9854704.89,Substation Number=45651; Number of Customers=0,SIMBOLOS_N_158
NODE_0117,secondary_substation,NDALATI EX LANGATA,36.7816224,-1.312242,253152.38,9854848.1,Substation Number=45633; Number of Customers=0,SIMBOLOS_N_158
NODE_0118,secondary_substation,SOWETO EX LANGATA,36.7567044,-1.3655492,250383.64,9848949.0,Substation Number=00457; Number of Customers=58,SIMBOLOS_N_158
NODE_0119,secondary_substation,SOWETO EX LANGATA,36.7621672,-1.3477906,250989.99,9850913.94,Substation Number=00409; Number of Customers=22,SIMBOLOS_N_158
NODE_0120,secondary_substation,SOWETO EX LANGATA,36.7609464,-1.3532138,250854.63,9850313.92,Substation Number=12105; Number of Customers=67,SIMBOLOS_N_158
NODE_0121,secondary_substation,SOWETO EX LANGATA,36.7494783,-1.3508804,249577.65,9850570.86,Substation Number=13129; Number of Customers=78,SIMBOLOS_N_158
NODE_0122,secondary_substation,NDALATI EX LANGATA,36.7818524,-1.312547,253178.02,9854814.38,Substation Number=45634; Number of Customers=0,SIMBOLOS_N_158
NODE_0123,secondary_substation,HARDY EX LANGATA,36.789687,-1.3227199,254051.24,9853689.9,Substation Number=12230; Number of Customers=81,SIMBOLOS_N_158
NODE_0124,secondary_substation,SOWETO EX LANGATA,36.7440652,-1.3274275,248972.62,9853164.58,Substation Number=13950; Number of Customers=9,SIMBOLOS_N_158
NODE_0125,secondary_substation,HARDY EX LANGATA,36.7852664,-1.3321877,253560.05,9852642.19,Substation Number=00413B; Number of Customers=494,SIMBOLOS_N_158
NODE_0126,secondary_substation,NGEI EX LANGATA,36.7798466,-1.3333439,252956.78,9852513.76,Substation Number=13316B; Number of Customers=0,SIMBOLOS_N_158
NODE_0127,secondary_substation,KAREN HOSPITAL EX LANGATA,36.7992215,-1.3293516,255113.36,9852957.29,Substation Number=45099B; Number of Customers=0,SIMBOLOS_N_158
NODE_0128,secondary_substation,OTIENDE EX LANGATA,36.7640096,-1.3397938,251194.3,9851798.69,Substation Number=00407; Number of Customers=10,SIMBOLOS_N_158
NODE_0129,secondary_substation,KAREN HOSPITAL EX LANGATA,36.7948144,-1.3345002,254623.23,9852387.35,Substation Number=13121; Number of Customers=0,SIMBOLOS_N_158
NODE_0130,secondary_substation,KAREN HOSPITAL EX LANGATA,36.7986781,-1.329045,255052.83,9852991.15,Substation Number=45100B; Number of Customers=1,SIMBOLOS_N_158
NODE_0131,secondary_substation,HARDY EX LANGATA,36.7934505,-1.3260581,254470.56,9853321.02,Substation Number=32425; Number of Customers=1,SIMBOLOS_N_158
NODE_0132,secondary_substation,KAREN HOSPITAL EX LANGATA,36.795031,-1.3296681,254646.87,9852921.87,Substation Number=01573; Number of Customers=49,SIMBOLOS_N_158
NODE_0133,secondary_substation,SOWETO EX LANGATA,36.7443481,-1.3260729,249003.98,9853314.46,Substation Number=04569; Number of Customers=63,SIMBOLOS_N_158
NODE_0134,secondary_substation,KAREN HOSPITAL EX LANGATA,36.7980877,-1.3306494,254987.26,9852813.63,Substation Number=32364; Number of Customers=0,SIMBOLOS_N_158
NODE_0135,secondary_substation,MAGADI  EX LANGATA,36.7913194,-1.3378731,254234.48,9852013.91,Substation Number=00414; Number of Customers=12,SIMBOLOS_N_158
NODE_0136,secondary_substation,NDALATI EX LANGATA,36.78132,-1.3106574,253118.57,9855023.34,Substation Number=147882; Number of Customers=0,SIMBOLOS_N_158
NODE_0137,secondary_substation,KAREN HOSPITAL EX LANGATA,36.8058846,-1.3277831,255854.99,9853131.44,Substation Number=45020B; Number of Customers=4,SIMBOLOS_N_158
NODE_0138,secondary_substation,SOWETO EX LANGATA,36.7539665,-1.3503498,250077.28,9850630.01,Substation Number=13546; Number of Customers=40,SIMBOLOS_N_158
NODE_0139,secondary_substation,NGEI EX LANGATA,36.7715577,-1.3354502,252034.19,9852279.93,Substation Number=04518; Number of Customers=3,SIMBOLOS_N_158
